clock,cpg_id,species,genome,weight,chr,pos,pos_hg38,pos_hg19,pos_hg18,pos_mm39_lifted_from_mm10,pos_mm10_MM,ucsc_annotation,gene_strand,gene_symbol,relation_to_ucsc_island,island_context,array/data_type,human_GRCh37_coordinate,pos_hg38_EPIC,pos_hg19_EPIC,pos_hg19_450k,pos_hg19_27k,pos_hg18_450k,pos_hg18_27k,pos_hg38_lifted_from_hg19,pos_hg38_lifted_from_hg18,rowname
DNAmFitAge,cg25577212,Human,GRCh37,NA,7,24740509,24700890,24740509,24707034,NA,NA,Body;Body;Body,-,DFNA5;DFNA5;DFNA5,0,-,450k,NA,NA,NA,24740509,NA,24707034,NA,24700890,24700890,2315
DNAmFitAge,cg03711622,Human,GRCh37,NA,7,26240903,26201283,26240903,26207428,NA,NA,TSS1500;TSS1500;TSS200;TSS1500,+,CBX3;HNRNPA2B1;CBX3;HNRNPA2B1,Island,Island,450k,NA,NA,NA,26240903,NA,26207428,NA,26201283,26201283,2316
DNAmFitAge,cg20960833,Human,GRCh37,NA,7,155284759,155492064,155284759,154977520,NA,NA,-,+,0,S_Shore,Shore,450k,NA,NA,NA,155284759,NA,154977520,NA,155492064,155492064,2317
DNAmFitAge,cg24126888,Human,GRCh37,NA,8,86556176,85643947,86556176,86743428,NA,NA,-,+,0,Island,Island,450k,NA,NA,NA,86556176,NA,86743428,NA,85643947,85643947,2318
DNAmFitAge,cg26212135,Human,GRCh37,NA,10,3456947,3414755,3456947,3446947,NA,NA,-,-,0,0,-,450k,NA,NA,NA,3456947,NA,3446947,NA,3414755,3414755,2319
DNAmFitAge,cg02045451,Human,GRCh37,NA,10,45939159,45443711,45939159,45259165,NA,NA,Body,+,ALOX5,Island,Island,450k,NA,NA,NA,45939159,NA,45259165,NA,45443711,45443711,2320
DNAmFitAge,cg25953130,Human,GRCh37,NA,10,63753550,61993791,63753550,63423556,NA,NA,Body,+,ARID5B,0,-,450k,NA,NA,NA,63753550,NA,63423556,NA,61993791,61993791,2321
DNAmFitAge,cg13736263,Human,GRCh37,NA,10,102778909,101019152,102778909,102768899,NA,NA,Body,-,PDZD7,Island,Island,450k,NA,NA,NA,102778909,NA,102768899,NA,101019152,101019152,2322
DNAmFitAge,cg14302224,Human,GRCh37,NA,10,105210980,103451223,105210980,105200970,NA,NA,5'UTR;Body,+,CALHM2;CALHM2,N_Shore,Shore,450k,NA,NA,NA,105210980,NA,105200970,NA,103451223,103451223,2323
DNAmFitAge,cg01044970,Human,GRCh37,NA,10,132453912,130655648,132453912,132343902,NA,NA,-,+,0,0,-,450k,NA,NA,NA,132453912,NA,132343902,NA,130655648,130655648,2324
DNAmFitAge,cg09033333,Human,GRCh37,NA,10,133892406,132078902,133892406,133742396,NA,NA,-,-,0,0,-,450k,NA,NA,NA,133892406,NA,133742396,NA,132078902,132078902,2325
DNAmFitAge,cg05864876,Human,GRCh37,NA,11,281699,281699,281699,271699,NA,NA,Body,+,NLRP6,Island,Island,450k,NA,NA,NA,281699,NA,271699,NA,281699,281699,2326
DNAmFitAge,cg03638795,Human,GRCh37,NA,11,416499,416499,416499,406499,NA,NA,5'UTR;5'UTR,+,SIGIRR;SIGIRR,Island,Island; Shelf,450k,NA,NA,NA,416499,NA,406499,NA,416499,416499,2327
DNAmFitAge,cg24702253,Human,GRCh37,NA,11,3240068,3218838,3240068,3196644,NA,NA,TSS200;Body,+,MRGPRG;C11orf36,S_Shore,Shore,450k,NA,NA,NA,3240068,NA,3196644,NA,3218838,3218838,2328
DNAmFitAge,cg12797157,Human,GRCh37,NA,11,64116165,64348693,64116165,63872741,NA,NA,Body,-,CCDC88B,S_Shelf,-,450k,NA,NA,NA,64116165,NA,63872741,NA,64348693,64348693,2329
DNAmFitAge,cg13151811,Human,GRCh37,NA,11,68197334,68429866,68197334,67953910,NA,NA,Body,-,LRP5,N_Shelf,Shelf,450k,NA,NA,NA,68197334,NA,67953910,NA,68429866,68429866,2330
DNAmFitAge,cg19227606,Human,GRCh37,NA,11,71202329,71491283,71202329,70879977,NA,NA,Body,+,NADSYN1,0,-,450k,NA,NA,NA,71202329,NA,70879977,NA,71491283,71491283,2331
DNAmFitAge,cg07205452,Human,GRCh37,NA,11,129818685,129948790,129818685,129323895,NA,NA,TSS1500;Body;TSS1500;Body,-,PRDM10;PRDM10;PRDM10;PRDM10,0,-,450k,NA,NA,NA,129818685,NA,129323895,NA,129948790,129948790,2332
DNAmFitAge,cg12801863,Human,GRCh37,NA,12,11423020,11270086,11423020,11314287,NA,NA,TSS1500,+,PRB3,0,-,450k,NA,NA,NA,11423020,NA,11314287,NA,11270086,11270086,2333
DNAmFitAge,cg02667103,Human,GRCh37,NA,12,83125178,82731399,83125178,81649309,NA,NA,Body,+,TMTC2,0,-,450k,NA,NA,NA,83125178,NA,81649309,NA,82731399,82731399,2334
DNAmFitAge,cg25772418,Human,GRCh37,NA,12,131519998,131035453,131519998,130085951,NA,NA,Body,-,GPR133,S_Shelf,Shelf,450k,NA,NA,NA,131519998,NA,130085951,NA,131035453,131035453,2335
DNAmFitAge,cg24019144,Human,GRCh37,NA,14,75480819,75014116,75480819,74550572,NA,NA,3'UTR;3'UTR,-,MLH3;MLH3,0,-,450k,NA,NA,NA,75480819,NA,74550572,NA,75014116,75014116,2336
DNAmFitAge,cg05174338,Human,GRCh37,NA,14,101039724,100573387,101039724,100109477,NA,NA,-,-,0,0,-,450k,NA,NA,NA,101039724,NA,100109477,NA,100573387,100573387,2337
DNAmFitAge,cg03002480,Human,GRCh37,NA,15,43398338,43106140,43398338,41185630,NA,NA,TSS200,-,UBR1,0,-,450k,NA,NA,NA,43398338,NA,41185630,NA,43106140,43106140,2338
DNAmFitAge,cg26386692,Human,GRCh37,NA,15,99321216,98777987,99321216,97138739,NA,NA,Body,+,IGF1R,0,-,450k,NA,NA,NA,99321216,NA,97138739,NA,98777987,98777987,2339
DNAmFitAge,cg08819417,Human,GRCh37,NA,16,4659349,4609348,4659349,4599350,NA,NA,3'UTR,-,FAM100A,Island,Island,450k,NA,NA,NA,4659349,NA,4599350,NA,4609348,4609348,2340
DNAmFitAge,cg04362711,Human,GRCh37,NA,16,88564247,88497839,88564247,87091748,NA,NA,Body,-,ZFPM1,Island,Island,450k,NA,NA,NA,88564247,NA,87091748,NA,88497839,88497839,2341
DNAmFitAge,cg04958045,Human,GRCh37,NA,17,13508158,13604841,13508158,13448883,NA,NA,-,+,0,S_Shelf,Shelf,450k,NA,NA,NA,13508158,NA,13448883,NA,13604841,13604841,2342
DNAmFitAge,cg05097861,Human,GRCh37,NA,17,15820610,15917296,15820610,15761335,NA,NA,-,-,0,N_Shore,Shore,450k,NA,NA,NA,15820610,NA,15761335,NA,15917296,15917296,2343
DNAmFitAge,cg22650022,Human,GRCh37,NA,17,30478575,32151556,30478575,27502688,NA,NA,Body;Body;Body;Body,-,ARGFXP2;RHOT1;RHOT1;RHOT1,0,-,450k,NA,NA,NA,30478575,NA,27502688,NA,32151556,32151556,2344
DNAmFitAge,cg26781109,Human,GRCh37,NA,17,44845861,46768495,44845861,42201030,NA,NA,Body,+,WNT3,N_Shore,Shore,450k,NA,NA,NA,44845861,NA,42201030,NA,46768495,46768495,2345
DNAmFitAge,cg20433952,Human,GRCh37,NA,17,55607898,57530537,55607898,52962897,NA,NA,Body;Body,+,MSI2;MSI2,0,-,450k,NA,NA,NA,55607898,NA,52962897,NA,57530537,57530537,2346
DNAmFitAge,cg13745142,Human,GRCh37,NA,17,72969277,74973182,72969277,70480872,NA,NA,TSS1500,-,C17orf28,S_Shore,Shore,450k,NA,NA,NA,72969277,NA,70480872,NA,74973182,74973182,2347
DNAmFitAge,cg11594666,Human,GRCh37,NA,17,75950760,77954678,75950760,73462355,NA,NA,-,+,0,N_Shelf,Shelf,450k,NA,NA,NA,75950760,NA,73462355,NA,77954678,77954678,2348
DNAmFitAge,cg27637521,Human,GRCh37,NA,17,76355202,78359121,76355202,73866797,NA,NA,5'UTR,-,SOCS3,Island,Island,450k,NA,NA,NA,76355202,NA,73866797,NA,78359121,78359121,2349
DNAmFitAge,cg03764274,Human,GRCh37,NA,17,79632335,81665305,79632335,77242740,NA,NA,Body;TSS1500,+,C17orf90;CCDC137,N_Shore,Shore,450k,NA,NA,NA,79632335,NA,77242740,NA,81665305,81665305,2350
DNAmFitAge,cg02404933,Human,GRCh37,NA,17,79995793,82037917,79995793,77589082,NA,NA,TSS1500,-,DCXR,S_Shore,Island,450k,NA,NA,NA,79995793,NA,77589082,NA,82037917,82037917,2351
DNAmFitAge,cg19829375,Human,GRCh37,NA,17,80210987,82253111,80210987,77804276,NA,NA,Body;Body,+,CSNK1D;CSNK1D,N_Shore,Shore; Shelf,450k,NA,NA,NA,80210987,NA,77804276,NA,82253111,82253111,2352
DNAmFitAge,cg04727522,Human,GRCh37,NA,18,77793182,80033182,77793182,75894170,NA,NA,TSS1500,-,C18orf22,N_Shore,Shore,450k,NA,NA,NA,77793182,NA,75894170,NA,80033182,80033182,2353
DNAmFitAge,cg03636183,Human,GRCh37,NA,19,17000585,16889774,17000585,16861585,NA,NA,Body,-,F2RL3,N_Shore,Shore,450k,NA,NA,NA,17000585,NA,16861585,NA,16889774,16889774,2354
DNAmFitAge,cg27553457,Human,GRCh37,NA,19,45899615,45396357,45899615,50591455,NA,NA,Body;Body,+,PPP1R13L;PPP1R13L,Island,Island; Shore,450k,NA,NA,NA,45899615,NA,50591455,NA,45396357,45396357,2355
DNAmFitAge,cg01200060,Human,GRCh37,NA,20,657283,676639,657283,605283,NA,NA,TSS1500,+,SCRT2,S_Shore,Shore,450k,NA,NA,NA,657283,NA,605283,NA,676639,676639,2356
DNAmFitAge,cg10623853,Human,GRCh37,NA,20,42573639,43944999,42573639,42007053,NA,NA,5'UTR;TSS1500;Body;5'UTR,+,TOX2;TOX2;TOX2;TOX2,0,-,450k,NA,NA,NA,42573639,NA,42007053,NA,43944999,43944999,2357
DNAmFitAge,cg21862099,Human,GRCh37,NA,20,60692839,62117783,60692839,60126234,NA,NA,-,+,0,N_Shelf,Shelf,450k,NA,NA,NA,60692839,NA,60126234,NA,62117783,62117783,2358
DNAmFitAge,cg11891843,Human,GRCh37,NA,20,61403381,62772029,61403381,60873826,NA,NA,-,+,0,Island,Island,450k,NA,NA,NA,61403381,NA,60873826,NA,62772029,62772029,2359
DNAmFitAge,cg03633114,Human,GRCh37,NA,21,27945841,26573522,27945841,26867712,NA,NA,TSS1500,+,CYYR1,S_Shore,Shore,450k,NA,NA,NA,27945841,NA,26867712,NA,26573522,26573522,2360
DNAmFitAge,cg13974865,Human,GRCh37,NA,21,40124308,38752384,40124308,39046178,NA,NA,TSS200;Body;Body,-,NCRNA00114;NCRNA00114;NCRNA00114,0,-,450k,NA,NA,NA,40124308,NA,39046178,NA,38752384,38752384,2361
DNAmFitAge,cg00810883,Human,GRCh37,NA,X,82763328,83508320,82763328,82649984,NA,NA,5'UTR;1stExon,-,POU3F4;POU3F4,N_Shore,Shore,450k,NA,NA,NA,82763328,NA,82649984,NA,83508320,83508320,2362
DNAmFitAge,cg09558224,Human,GRCh37,NA,1,33430421,32964820,33430421,33203008,NA,NA,TSS200;TSS200,+,RNF19B;RNF19B,Island,Island,450k,NA,NA,NA,33430421,NA,33203008,NA,32964820,32964820,2363
DNAmFitAge,cg09266310,Human,GRCh37,NA,1,60434698,59969026,60434698,60207286,NA,NA,-,-,0,0,-,450k,NA,NA,NA,60434698,NA,60207286,NA,59969026,59969026,2364
DNAmFitAge,cg06767025,Human,GRCh37,NA,1,145110972,148777553,145110972,143822329,NA,NA,Body,+,SEC22B,0,-,450k,NA,NA,NA,145110972,NA,143822329,NA,148777553,148777553,2365
DNAmFitAge,cg20744437,Human,GRCh37,NA,1,154298919,154326443,154298919,152565543,NA,NA,TSS1500;5'UTR,-,ATP8B2;ATP8B2,S_Shore,Shore; Shelf,450k,NA,NA,NA,154298919,NA,152565543,NA,154326443,154326443,2366
DNAmFitAge,cg14633426,Human,GRCh37,NA,1,159894721,159924931,159894721,158161345,NA,NA,5'UTR,+,TAGLN2,Island,Island,450k,NA,NA,NA,159894721,NA,158161345,NA,159924931,159924931,2367
DNAmFitAge,cg11814564,Human,GRCh37,NA,1,200748674,200779546,200748674,199015297,NA,NA,Body,+,CAMSAP1L1,0,-,450k,NA,NA,NA,200748674,NA,199015297,NA,200779546,200779546,2368
DNAmFitAge,cg27224642,Human,GRCh37,NA,2,39665105,39437964,39665105,39518609,NA,NA,TSS1500,+,MAP4K3,S_Shore,Shore,450k,NA,NA,NA,39665105,NA,39518609,NA,39437964,39437964,2369
DNAmFitAge,cg01940273,Human,GRCh37,NA,2,233284934,232420224,233284934,232993178,NA,NA,-,-,0,Island,Island,450k,NA,NA,NA,233284934,NA,232993178,NA,232420224,232420224,2370
DNAmFitAge,cg12167002,Human,GRCh37,NA,2,242056226,241116811,242056226,241704899,NA,NA,Body,-,PASK,0,-,450k,NA,NA,NA,242056226,NA,241704899,NA,241116811,241116811,2371
DNAmFitAge,cg23459997,Human,GRCh37,NA,3,9932426,9890742,9932426,9907426,NA,NA,1stExon,-,JAGN1,Island,Island,450k,NA,NA,NA,9932426,NA,9907426,NA,9890742,9890742,2372
DNAmFitAge,cg24296397,Human,GRCh37,NA,3,49692537,49655104,49692537,49667541,NA,NA,Body,+,BSN,S_Shelf,-,450k,NA,NA,NA,49692537,NA,49667541,NA,49655104,49655104,2373
DNAmFitAge,cg11299168,Human,GRCh37,NA,3,98241927,98523083,98241927,99724617,NA,NA,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200,-,CLDND1;CLDND1;CLDND1;CLDND1;CLDND1;CLDND1,S_Shore,Island,450k,NA,NA,NA,98241927,NA,99724617,NA,98523083,98523083,2374
DNAmFitAge,cg22926869,Human,GRCh37,NA,3,108021293,108302446,108021293,109503983,NA,NA,TSS200,-,HHLA2,0,-,450k,NA,NA,NA,108021293,NA,109503983,NA,108302446,108302446,2375
DNAmFitAge,cg02886205,Human,GRCh37,NA,4,64215583,63349865,64215583,63898178,NA,NA,-,+,0,Island,Island,450k,NA,NA,NA,64215583,NA,63898178,NA,63349865,63349865,2376
DNAmFitAge,cg21836357,Human,GRCh37,NA,4,126657393,125736238,126657393,126876843,NA,NA,-,+,0,0,-,450k,NA,NA,NA,126657393,NA,126876843,NA,125736238,125736238,2377
DNAmFitAge,cg05173828,Human,GRCh37,NA,5,1382175,1382060,1382175,1435175,NA,NA,-,-,0,N_Shelf,Shelf,450k,NA,NA,NA,1382175,NA,1435175,NA,1382060,1382060,2378
DNAmFitAge,cg01787460,Human,GRCh37,NA,5,4868532,4868419,4868532,4921532,NA,NA,-,+,0,S_Shore,Shore,450k,NA,NA,NA,4868532,NA,4921532,NA,4868419,4868419,2379
DNAmFitAge,cg21960278,Human,GRCh37,NA,5,72861037,73565212,72861037,72896793,NA,NA,TSS1500;5'UTR;1stExon,+,UTP15;ANKRA2;ANKRA2,Island,Island,450k,NA,NA,NA,72861037,NA,72896793,NA,73565212,73565212,2380
DNAmFitAge,cg05673882,Human,GRCh37,NA,5,74862702,75566877,74862702,74898458,NA,NA,Body,+,POLK,0,-,450k,NA,NA,NA,74862702,NA,74898458,NA,75566877,75566877,2381
DNAmFitAge,cg21752471,Human,GRCh37,NA,5,133861794,134526104,133861794,133889693,NA,NA,TSS200,-,PHF15,Island,Island,450k,NA,NA,NA,133861794,NA,133889693,NA,134526104,134526104,2382
DNAmFitAge,cg07124183,Human,GRCh37,NA,5,141743488,142363923,141743488,141723672,NA,NA,-,+,0,0,-,450k,NA,NA,NA,141743488,NA,141723672,NA,142363923,142363923,2383
DNAmFitAge,cg09051837,Human,GRCh37,NA,6,28073389,28105611,28073389,28181368,NA,NA,-,+,0,S_Shore,Shore,450k,NA,NA,NA,28073389,NA,28181368,NA,28105611,28105611,2384
DNAmFitAge,cg17840178,Human,GRCh37,NA,6,30709803,30742026,30709803,30817782,NA,NA,Body,-,FLOT1,N_Shore,Shore,450k,NA,NA,NA,30709803,NA,30817782,NA,30742026,30742026,2385
DNAmFitAge,cg13991568,Human,GRCh37,NA,6,32795282,32827505,32795282,32903260,NA,NA,3'UTR;Body,+,TAP2;TAP2,0,-,450k,NA,NA,NA,32795282,NA,32903260,NA,32827505,32827505,2386
DNAmFitAge,cg00587301,Human,GRCh37,NA,6,156717406,156396272,156717406,156759098,NA,NA,-,-,0,N_Shore,Shore,450k,NA,NA,NA,156717406,NA,156759098,NA,156396272,156396272,2387
DNAmFitAge,cg22605278,Human,GRCh37,NA,7,581779,542142,581779,548305,NA,NA,-,+,0,Island,Island,450k,NA,NA,NA,581779,NA,548305,NA,542142,542142,2388
DNAmFitAge,cg15679892,Human,GRCh37,NA,7,1267057,1227421,1267057,1233583,NA,NA,-,+,0,S_Shore,Shore; Shelf,450k,NA,NA,NA,1267057,NA,1233583,NA,1227421,1227421,2389
DNAmFitAge,cg11715858,Human,GRCh37,NA,7,1267228,1227592,1267228,1233754,NA,NA,-,-,0,N_Shore,Shore,450k,NA,NA,NA,1267228,NA,1233754,NA,1227592,1227592,2390
DNAmFitAge,cg16686273,Human,GRCh37,NA,7,2611890,2572256,2611890,2578416,NA,NA,Body;Body,+,IQCE;IQCE,0,-,450k,NA,NA,NA,2611890,NA,2578416,NA,2572256,2572256,2391
DNAmFitAge,cg10573751,Human,GRCh37,NA,7,27144391,27104772,27144391,27110916,NA,NA,-,+,0,N_Shore,Shore,450k,NA,NA,NA,27144391,NA,27110916,NA,27104772,27104772,2392
DNAmFitAge,cg05109569,Human,GRCh37,NA,7,27146430,27106811,27146430,27112955,NA,NA,3'UTR;3'UTR;3'UTR,+,HOXA3;HOXA3;HOXA3,Island,Island; Shore; Shelf,450k,NA,NA,NA,27146430,NA,27112955,NA,27106811,27106811,2393
DNAmFitAge,cg03645088,Human,GRCh37,NA,7,65507073,66042086,65507073,65144508,NA,NA,-,+,0,N_Shelf,Shelf,450k,NA,NA,NA,65507073,NA,65144508,NA,66042086,66042086,2394
DNAmFitAge,cg06577850,Human,GRCh37,NA,7,84002356,84373040,84002356,83840292,NA,NA,-,-,0,0,-,450k,NA,NA,NA,84002356,NA,83840292,NA,84373040,84373040,2395
DNAmFitAge,cg13453244,Human,GRCh37,NA,8,119686648,118674409,119686648,119755829,NA,NA,-,-,0,0,-,450k,NA,NA,NA,119686648,NA,119755829,NA,118674409,118674409,2396
DNAmFitAge,cg25699417,Human,GRCh37,NA,8,140999001,139988793,140999001,141068183,NA,NA,Body;Body,-,TRAPPC9;TRAPPC9,0,-,450k,NA,NA,NA,140999001,NA,141068183,NA,139988793,139988793,2397
DNAmFitAge,cg12443985,Human,GRCh37,NA,8,141275107,140265008,141275107,141344289,NA,NA,Body;Body,-,TRAPPC9;TRAPPC9,0,-,450k,NA,NA,NA,141275107,NA,141344289,NA,140265008,140265008,2398
DNAmFitAge,cg04961911,Human,GRCh37,NA,9,35079141,35079144,35079141,35069141,NA,NA,Body,+,FANCG,N_Shore,Shore,450k,NA,NA,NA,35079141,NA,35069141,NA,35079144,35079144,2399
DNAmFitAge,cg04683516,Human,GRCh37,NA,10,5047487,5005295,5047487,5037487,NA,NA,TSS1500;5'UTR;5'UTR,-,AKR1C2;AKR1C2;AKR1C2,0,-,450k,NA,NA,NA,5047487,NA,5037487,NA,5005295,5005295,2400
DNAmFitAge,cg23634459,Human,GRCh37,NA,10,73078858,71319101,73078858,72748864,NA,NA,TSS200,-,SLC29A3,Island,-,450k,NA,NA,NA,73078858,NA,72748864,NA,71319101,71319101,2401
DNAmFitAge,cg03897095,Human,GRCh37,NA,10,134884519,133071015,134884519,134734509,NA,NA,-,-,0,Island,Island,450k,NA,NA,NA,134884519,NA,134734509,NA,133071015,133071015,2402
DNAmFitAge,cg07276007,Human,GRCh37,NA,11,969000,969000,969000,959000,NA,NA,Body,-,AP2A2,0,-,450k,NA,NA,NA,969000,NA,959000,NA,969000,969000,2403
DNAmFitAge,cg02370022,Human,GRCh37,NA,11,68866745,69099277,68866745,68623321,NA,NA,-,-,0,0,-,450k,NA,NA,NA,68866745,NA,68623321,NA,69099277,69099277,2404
DNAmFitAge,cg09475324,Human,GRCh37,NA,12,108909474,108515697,108909474,107433604,NA,NA,5'UTR,+,FICD,Island,Island,450k,NA,NA,NA,108909474,NA,107433604,NA,108515697,108515697,2405
DNAmFitAge,cg11356552,Human,GRCh37,NA,12,131387360,130902815,131387360,129953313,NA,NA,-,+,0,N_Shore,Shore,450k,NA,NA,NA,131387360,NA,129953313,NA,130902815,130902815,2406
DNAmFitAge,cg03853945,Human,GRCh37,NA,13,84024017,83449882,84024017,82922018,NA,NA,-,+,0,0,-,450k,NA,NA,NA,84024017,NA,82922018,NA,83449882,83449882,2407
DNAmFitAge,cg20896439,Human,GRCh37,NA,14,69727092,69260375,69727092,68796845,NA,NA,1stExon;1stExon,-,GALNTL1;GALNTL1,Island,Island,450k,NA,NA,NA,69727092,NA,68796845,NA,69260375,69260375,2408
DNAmFitAge,cg26294145,Human,GRCh37,NA,14,106086764,105620427,106086764,105157809,NA,NA,-,-,0,0,-,450k,NA,NA,NA,106086764,NA,105157809,NA,105620427,105620427,2409
DNAmFitAge,cg01959123,Human,GRCh37,NA,15,65197576,64905377,65197576,62984629,NA,NA,-,+,0,N_Shore,Shore,450k,NA,NA,NA,65197576,NA,62984629,NA,64905377,64905377,2410
DNAmFitAge,cg01456243,Human,GRCh37,NA,15,91478982,90935752,91478982,89279986,NA,NA,Body;Body,+,UNC45A;UNC45A,Island,Island; Shelf,450k,NA,NA,NA,91478982,NA,89279986,NA,90935752,90935752,2411
DNAmFitAge,cg25450321,Human,GRCh37,NA,15,101509442,100969237,101509442,99326965,NA,NA,Body,+,LRRK1,N_Shelf,Shelf,450k,NA,NA,NA,101509442,NA,99326965,NA,100969237,100969237,2412
DNAmFitAge,cg19168338,Human,GRCh37,NA,16,4465731,4415730,4465731,4405732,NA,NA,Body,+,CORO7,N_Shore,Shore,450k,NA,NA,NA,4465731,NA,4405732,NA,4415730,4415730,2413
DNAmFitAge,cg04983381,Human,GRCh37,NA,16,30798335,30787014,30798335,30705836,NA,NA,5'UTR,+,ZNF629,Island,Shore,450k,NA,NA,NA,30798335,NA,30705836,NA,30787014,30787014,2414
DNAmFitAge,cg04246864,Human,GRCh37,NA,16,33357426,33554959,33357426,33264927,NA,NA,-,+,0,Island,Island,450k,NA,NA,NA,33357426,NA,33264927,NA,33554959,33554959,2415
DNAmFitAge,cg06617961,Human,GRCh37,NA,16,33965255,34162788,33965255,33872756,NA,NA,TSS1500,+,MIR1826,Island,Island; Shelf,450k,NA,NA,NA,33965255,NA,33872756,NA,34162788,34162788,2416
DNAmFitAge,cg01630032,Human,GRCh37,NA,16,78675680,78641783,78675680,77233181,NA,NA,Body,-,WWOX,0,-,450k,NA,NA,NA,78675680,NA,77233181,NA,78641783,78641783,2417
DNAmFitAge,cg09615688,Human,GRCh37,NA,16,80982506,80948609,80982506,79540007,NA,NA,-,-,0,0,-,450k,NA,NA,NA,80982506,NA,79540007,NA,80948609,80948609,2418
DNAmFitAge,cg00063828,Human,GRCh37,NA,16,85749496,85715890,85749496,84306997,NA,NA,Body,+,C16orf74,0,-,450k,NA,NA,NA,85749496,NA,84306997,NA,85715890,85715890,2419
DNAmFitAge,cg10576459,Human,GRCh37,NA,17,7544280,7640962,7544280,7485005,NA,NA,-,-,0,0,-,450k,NA,NA,NA,7544280,NA,7485005,NA,7640962,7640962,2420
DNAmFitAge,cg12841525,Human,GRCh37,NA,17,38953403,40797151,38953403,36206929,NA,NA,Body,+,KRT28,Island,Island,450k,NA,NA,NA,38953403,NA,36206929,NA,40797151,40797151,2421
DNAmFitAge,cg10624665,Human,GRCh37,NA,17,42636570,44559202,42636570,39992096,NA,NA,1stExon,-,FZD2,Island,Island,450k,NA,NA,NA,42636570,NA,39992096,NA,44559202,44559202,2422
DNAmFitAge,cg25424937,Human,GRCh37,NA,19,1365603,1365604,1365603,1316603,NA,NA,Body;Body,-,MUM1;MUM1,N_Shelf,Shelf,450k,NA,NA,NA,1365603,NA,1316603,NA,1365604,1365604,2423
DNAmFitAge,cg08429705,Human,GRCh37,NA,19,2583601,2583603,2583601,2534601,NA,NA,5'UTR,+,GNG7,S_Shelf,-,450k,NA,NA,NA,2583601,NA,2534601,NA,2583603,2583603,2424
DNAmFitAge,cg24871714,Human,GRCh37,NA,19,37095466,36604564,37095466,41787306,NA,NA,Body;5'UTR;5'UTR;TSS1500,+,ZNF529;ZNF529;ZNF529;ZNF382,N_Shore,Shore,450k,NA,NA,NA,37095466,NA,41787306,NA,36604564,36604564,2425
DNAmFitAge,cg00816224,Human,GRCh37,NA,22,17083482,16602592,17083482,15463482,NA,NA,Body,-,psiTPTE22,Island,Island,450k,NA,NA,NA,17083482,NA,15463482,NA,16602592,16602592,2426
DNAmFitAge,cg25954235,Human,GRCh37,NA,22,21505345,21151056,21505345,19835345,NA,NA,-,+,0,N_Shore,Shore,450k,NA,NA,NA,21505345,NA,19835345,NA,21151056,21151056,2427
DNAmFitAge,cg23711867,Human,GRCh37,NA,22,24701817,24305849,24701817,23031817,NA,NA,Body;Body,+,CYTSA;CYTSA,0,-,450k,NA,NA,NA,24701817,NA,23031817,NA,24305849,24305849,2428
DNAmFitAge,cg07952643,Human,GRCh37,NA,22,38812201,38416196,38812201,37142147,NA,NA,-,-,0,S_Shelf,Shelf,450k,NA,NA,NA,38812201,NA,37142147,NA,38416196,38416196,2429
DNAmFitAge,cg25685359,Human,GRCh37,NA,22,46473721,46077841,46473721,44852385,NA,NA,-,+,0,0,-,450k,NA,NA,NA,46473721,NA,44852385,NA,46077841,46077841,2430
DNAmFitAge,cg15144773,Human,GRCh37,NA,22,50217434,49823786,50217434,48603438,NA,NA,1stExon,+,BRD1,Island,Island; Shelf,450k,NA,NA,NA,50217434,NA,48603438,NA,49823786,49823786,2431
DNAmFitAge,cg09182678,Human,GRCh37,NA,22,50328711,49935063,50328711,48714715,NA,NA,-,+,0,Island,Island,450k,NA,NA,NA,50328711,NA,48714715,NA,49935063,49935063,2432
DNAmFitAge,cg14985146,Human,GRCh37,NA,X,9855990,9887950,9855990,9815990,NA,NA,Body,+,SHROOM2,N_Shelf,Shelf,450k,NA,NA,NA,9855990,NA,9815990,NA,9887950,9887950,2433
DNAmFitAge,cg22454769,Human,GRCh37,NA,2,106015767,105399310,106015767,105382199,NA,NA,TSS200;TSS200;5'UTR;TSS200,-,FHL2;FHL2;FHL2;FHL2,Island,Island,450k,NA,NA,NA,106015767,NA,105382199,NA,105399310,105399310,2434
DNAmFitAge,cg16867657,Human,GRCh37,NA,6,11044877,11044644,11044877,11152863,NA,NA,TSS1500,+,ELOVL2,Island,Island,450k,NA,NA,NA,11044877,NA,11152863,NA,11044644,11044644,2435
DNAmFitAge,cg17501210,Human,GRCh37,NA,6,166970252,166556764,166970252,166890242,NA,NA,Body;Body,-,RPS6KA2;RPS6KA2,0,-,450k,NA,NA,NA,166970252,NA,166890242,NA,166556764,166556764,2436
DNAmFitAge,cg04875128,Human,GRCh37,NA,15,31775895,31483692,31775895,29563187,NA,NA,Body,-,OTUD7A,Island,Island,450k,NA,NA,NA,31775895,NA,29563187,NA,31483692,31483692,2437
DNAmFitAge,cg03725309,Human,GRCh37,NA,1,109757585,109214963,109757585,109559108,NA,NA,Body,+,SARS,S_Shore,Shore,450k,NA,NA,NA,109757585,NA,109559108,NA,109214963,109214963,2438
DNAmFitAge,cg04907070,Human,GRCh37,NA,8,63057336,62144777,63057336,63219890,NA,NA,-,+,0,Island,Island,450k,NA,NA,NA,63057336,NA,63219890,NA,62144777,62144777,2439
